year,origin_name,destination_name,industry,export_share,export_share_ind
2007,Australia,Rep. of Korea,Other,3.1763419349223643,0.17260738140409787
2007,Austria,Rep. of Korea,Agri_Food,0.22333981606629882,0.29423232662408716
2007,Austria,Rep. of Korea,Mineral products,0.22333981606629882,0.00024256271101732115
2007,Austria,Rep. of Korea,Chemical,0.22333981606629882,0.17342606169199784
2007,Austria,Rep. of Korea,Plastic/Rubbers,0.22333981606629882,0.13468253402931898
2007,Austria,Rep. of Korea,Raw Hide,0.22333981606629882,0.02603494414398002
2007,Austria,Rep. of Korea,Wood Products,0.22333981606629882,0.17948455918022307
2007,Austria,Rep. of Korea,Textiles,0.22333981606629882,0.6760020663263037
2007,Austria,Rep. of Korea,Footwears,0.22333981606629882,0.4881246183870935
2007,Austria,Rep. of Korea,Base metal,0.22333981606629882,0.15788374228037264
2007,Austria,Rep. of Korea,Machinery/Elec. Equip,0.22333981606629882,0.321398138934728
2007,Austria,Rep. of Korea,Vehicle,0.22333981606629882,0.5101393382997756
2007,Austria,Rep. of Korea,Optical/Photo. Instr.,0.22333981606629882,0.3826199443961238
2007,Austria,Rep. of Korea,Other,0.22333981606629882,0.21069153879256355
2007,Bahamas,Rep. of Korea,Agri_Food,5.702680471638145e-05,0.0006733094628832292
2007,Bahamas,Rep. of Korea,Base metal,5.702680471638145e-05,0.00021013197881829875
2007,Bahamas,Rep. of Korea,Machinery/Elec. Equip,5.702680471638145e-05,1.1096435142623615e-06
2007,Bahrain,Rep. of Korea,Agri_Food,0.0721253669461031,0.045081656185613175
2007,Bahrain,Rep. of Korea,Mineral products,0.0721253669461031,0.14612651437637852
2007,Bahrain,Rep. of Korea,Chemical,0.0721253669461031,0.05492159008352313
2007,Bahrain,Rep. of Korea,Plastic/Rubbers,0.0721253669461031,0.03421104765721857
2007,Bahrain,Rep. of Korea,Wood Products,0.0721253669461031,0.001369799968179313
2007,Bahrain,Rep. of Korea,Textiles,0.0721253669461031,0.010342240458824542
2007,Bahrain,Rep. of Korea,Base metal,0.0721253669461031,0.23647919940161383
2007,Bahrain,Rep. of Korea,Machinery/Elec. Equip,0.0721253669461031,0.00028641295921812864
2007,Bahrain,Rep. of Korea,Vehicle,0.0721253669461031,0.0003189606718802518
2007,Bangladesh,Rep. of Korea,Agri_Food,0.03288769129294976,0.013832425712208038
2007,Bangladesh,Rep. of Korea,Mineral products,0.03288769129294976,0.06884312083368573
2007,Bangladesh,Rep. of Korea,Chemical,0.03288769129294976,0.00019562900587539761
2007,Bangladesh,Rep. of Korea,Plastic/Rubbers,0.03288769129294976,0.0010621346650989201
2007,Bangladesh,Rep. of Korea,Raw Hide,0.03288769129294976,1.2769110945682656
2007,Bangladesh,Rep. of Korea,Wood Products,0.03288769129294976,0.0015558841999214214
2007,Bangladesh,Rep. of Korea,Textiles,0.03288769129294976,0.12873386289371622
2007,Bangladesh,Rep. of Korea,Footwears,0.03288769129294976,0.02259172623735322
2007,Bangladesh,Rep. of Korea,Base metal,0.03288769129294976,0.022625276952109447
2007,Bangladesh,Rep. of Korea,Machinery/Elec. Equip,0.03288769129294976,0.0009958505806415873
2007,Bangladesh,Rep. of Korea,Optical/Photo. Instr.,0.03288769129294976,1.1465318301152233e-05
2007,Bangladesh,Rep. of Korea,Other,0.03288769129294976,0.00018724809810095314
2007,Armenia,Rep. of Korea,Agri_Food,0.0006676233743321047,0.00030218857933271
2007,Armenia,Rep. of Korea,Mineral products,0.0006676233743321047,0.002172893068762934
2007,Armenia,Rep. of Korea,Plastic/Rubbers,0.0006676233743321047,0.0027203225392390196
2007,Armenia,Rep. of Korea,Wood Products,0.0006676233743321047,0.0004384659840232368
2007,Armenia,Rep. of Korea,Textiles,0.0006676233743321047,0.00028348839258039493
2007,Armenia,Rep. of Korea,Footwears,0.0006676233743321047,0.001671852110140565
2007,Armenia,Rep. of Korea,Base metal,0.0006676233743321047,3.626387423313414e-06
2007,Armenia,Rep. of Korea,Optical/Photo. Instr.,0.0006676233743321047,1.2327050646814529e-05
2007,Barbados,Rep. of Korea,Chemical,5.465241455856579e-06,2.61213164968931e-05
2007,Barbados,Rep. of Korea,Machinery/Elec. Equip,5.465241455856579e-06,5.243973495037691e-06
2007,Barbados,Rep. of Korea,Optical/Photo. Instr.,5.465241455856579e-06,3.7690094863116115e-05
2007,Belgium-Luxembourg,Rep. of Korea,Agri_Food,0.3266757256538737,0.7303093025265571
2007,Belgium-Luxembourg,Rep. of Korea,Mineral products,0.3266757256538737,0.0049940665600633986
2007,Belgium-Luxembourg,Rep. of Korea,Chemical,0.3266757256538737,1.373256971453961
2007,Belgium-Luxembourg,Rep. of Korea,Plastic/Rubbers,0.3266757256538737,0.7818569120360762
2007,Belgium-Luxembourg,Rep. of Korea,Raw Hide,0.3266757256538737,0.0767355420542602
2007,Belgium-Luxembourg,Rep. of Korea,Wood Products,0.3266757256538737,0.11097951004762185
2007,Belgium-Luxembourg,Rep. of Korea,Textiles,0.3266757256538737,0.29066493913681846
2007,Belgium-Luxembourg,Rep. of Korea,Footwears,0.3266757256538737,0.1368978910768154
2007,Belgium-Luxembourg,Rep. of Korea,Base metal,0.3266757256538737,0.4059801943679756
2007,Belgium-Luxembourg,Rep. of Korea,Machinery/Elec. Equip,0.3266757256538737,0.1799720764258029
2007,Belgium-Luxembourg,Rep. of Korea,Vehicle,0.3266757256538737,0.3405299192425799
2007,Belgium-Luxembourg,Rep. of Korea,Optical/Photo. Instr.,0.3266757256538737,0.23169802221763877
2007,Belgium-Luxembourg,Rep. of Korea,Other,0.3266757256538737,0.21420984924325467
2007,Bhutan,Rep. of Korea,Wood Products,4.791593736358085e-06,0.00027534731174407685
2007,Bolivia (Plurinational State of),Rep. of Korea,Agri_Food,0.049230403618558065,0.007214844456679008
2007,Bolivia (Plurinational State of),Rep. of Korea,Mineral products,0.049230403618558065,0.19997088769699842
2007,Bolivia (Plurinational State of),Rep. of Korea,Chemical,0.049230403618558065,0.0008871769048796513
2007,Bolivia (Plurinational State of),Rep. of Korea,Raw Hide,0.049230403618558065,0.04951390000890653
2007,Bolivia (Plurinational State of),Rep. of Korea,Wood Products,0.049230403618558065,0.005269956477235656
2007,Bolivia (Plurinational State of),Rep. of Korea,Textiles,0.049230403618558065,0.008892905166722143
2007,Bolivia (Plurinational State of),Rep. of Korea,Base metal,0.049230403618558065,0.002765001762506182
2007,Bolivia (Plurinational State of),Rep. of Korea,Vehicle,0.049230403618558065,6.594089562736194e-05
2007,Bosnia Herzegovina,Rep. of Korea,Raw Hide,0.00010991630324625083,0.00012947181681771756
2007,Bosnia Herzegovina,Rep. of Korea,Wood Products,0.00010991630324625083,0.0001453318349332872
2007,Bosnia Herzegovina,Rep. of Korea,Textiles,0.00010991630324625083,0.0006260910748653582
2007,Bosnia Herzegovina,Rep. of Korea,Footwears,0.00010991630324625083,0.003425016067165156
2007,Bosnia Herzegovina,Rep. of Korea,Optical/Photo. Instr.,0.00010991630324625083,9.491278956124424e-06
2007,Brazil,Rep. of Korea,Agri_Food,0.5952250269089715,3.6791500683362095
2007,Brazil,Rep. of Korea,Mineral products,0.5952250269089715,0.8239827371543178
2007,Brazil,Rep. of Korea,Chemical,0.5952250269089715,0.13110161314832353
2007,Brazil,Rep. of Korea,Plastic/Rubbers,0.5952250269089715,0.12768634309060042
2007,Brazil,Rep. of Korea,Raw Hide,0.5952250269089715,1.4997261148106995
2007,Brazil,Rep. of Korea,Wood Products,0.5952250269089715,1.8860387925657005
2007,Brazil,Rep. of Korea,Textiles,0.5952250269089715,0.6966807897685078
2007,Brazil,Rep. of Korea,Footwears,0.5952250269089715,0.3460664019114004
2007,Brazil,Rep. of Korea,Base metal,0.5952250269089715,1.048927330532926
2007,Brazil,Rep. of Korea,Machinery/Elec. Equip,0.5952250269089715,0.03140070684990821
2007,Brazil,Rep. of Korea,Vehicle,0.5952250269089715,0.09659780485916376
2007,Brazil,Rep. of Korea,Optical/Photo. Instr.,0.5952250269089715,0.021463101557576234
2007,Brazil,Rep. of Korea,Other,0.5952250269089715,0.005585808087609201
2007,Belize,Rep. of Korea,Agri_Food,0.0012523847931914878,4.322125503479175e-05
2007,Belize,Rep. of Korea,Mineral products,0.0012523847931914878,2.3313735978373672e-05
2007,Belize,Rep. of Korea,Raw Hide,0.0012523847931914878,0.00048765472970023987
2007,Belize,Rep. of Korea,Textiles,0.0012523847931914878,0.003140599959602803
2007,Belize,Rep. of Korea,Footwears,0.0012523847931914878,0.0008354774285770321
2007,Belize,Rep. of Korea,Base metal,0.0012523847931914878,0.00028443231026263177
2007,Belize,Rep. of Korea,Machinery/Elec. Equip,0.0012523847931914878,1.3791860115450005e-06
2007,Belize,Rep. of Korea,Vehicle,0.0012523847931914878,0.024297047327678824
2007,Belize,Rep. of Korea,Optical/Photo. Instr.,0.0012523847931914878,0.00034703978380204084
2007,Br. Indian Ocean Terr.,Rep. of Korea,Textiles,3.5384540137559527e-07,1.3596725411879708e-05
2007,Solomon Isds,Rep. of Korea,Agri_Food,0.006096754582826904,0.0025204910600439704
2007,Solomon Isds,Rep. of Korea,Chemical,0.006096754582826904,5.61403031777141e-05
2007,Solomon Isds,Rep. of Korea,Wood Products,0.006096754582826904,0.3419811589852359
2007,Solomon Isds,Rep. of Korea,Machinery/Elec. Equip,0.006096754582826904,7.922209081061327e-05
2007,Br. Virgin Isds,Rep. of Korea,Chemical,0.0007544879462105455,0.008030358105076676
2007,Br. Virgin Isds,Rep. of Korea,Machinery/Elec. Equip,0.0007544879462105455,5.5621789042548904e-05
2007,Brunei Darussalam,Rep. of Korea,Agri_Food,0.20477337566080184,0.0009952861160001582
2007,Brunei Darussalam,Rep. of Korea,Mineral products,0.20477337566080184,0.8558644581009458
2007,Brunei Darussalam,Rep. of Korea,Chemical,0.20477337566080184,1.474658428293743e-05
2007,Brunei Darussalam,Rep. of Korea,Wood Products,0.20477337566080184,0.003333874821833289
2007,Brunei Darussalam,Rep. of Korea,Textiles,0.20477337566080184,0.00031302228721822656
2007,Brunei Darussalam,Rep. of Korea,Base metal,0.20477337566080184,0.00011664407488940853
2007,Brunei Darussalam,Rep. of Korea,Machinery/Elec. Equip,0.20477337566080184,2.6566883265103227e-06
2007,Bulgaria,Rep. of Korea,Agri_Food,0.011139334333893927,0.05147944340825555
2007,Bulgaria,Rep. of Korea,Mineral products,0.011139334333893927,0.0002682375501293793
2007,Bulgaria,Rep. of Korea,Chemical,0.011139334333893927,0.009306455961253653
2007,Bulgaria,Rep. of Korea,Plastic/Rubbers,0.011139334333893927,0.0024807206049539438
2007,Bulgaria,Rep. of Korea,Raw Hide,0.011139334333893927,0.00045398127301771353
2007,Bulgaria,Rep. of Korea,Wood Products,0.011139334333893927,5.652241829189984e-05
2007,Bulgaria,Rep. of Korea,Textiles,0.011139334333893927,0.034574921503183614
2007,Bulgaria,Rep. of Korea,Footwears,0.011139334333893927,0.004730472188975798
2007,Bulgaria,Rep. of Korea,Base metal,0.011139334333893927,0.020408551732960727
2007,Bulgaria,Rep. of Korea,Machinery/Elec. Equip,0.011139334333893927,0.011834295830390588
2007,Bulgaria,Rep. of Korea,Vehicle,0.011139334333893927,0.002861772628838449
2007,Bulgaria,Rep. of Korea,Optical/Photo. Instr.,0.011139334333893927,0.008626838045891847
2007,Bulgaria,Rep. of Korea,Other,0.011139334333893927,0.0185289150171744
2007,Myanmar,Rep. of Korea,Agri_Food,0.018790731150236047,0.04924785253844812
2007,Myanmar,Rep. of Korea,Mineral products,0.018790731150236047,0.023928863206115564
2007,Myanmar,Rep. of Korea,Chemical,0.018790731150236047,0.00032487446546300143
2007,Myanmar,Rep. of Korea,Plastic/Rubbers,0.018790731150236047,0.000689195515144518
2007,Myanmar,Rep. of Korea,Raw Hide,0.018790731150236047,0.00040617219291843513
2007,Myanmar,Rep. of Korea,Wood Products,0.018790731150236047,0.16185171650820462
2007,Myanmar,Rep. of Korea,Textiles,0.018790731150236047,0.2806559252420274
2007,Myanmar,Rep. of Korea,Footwears,0.018790731150236047,0.006271267793792009
2007,Myanmar,Rep. of Korea,Base metal,0.018790731150236047,0.0021680296155752892
2007,Myanmar,Rep. of Korea,Machinery/Elec. Equip,0.018790731150236047,2.976346359964374e-05
2007,Myanmar,Rep. of Korea,Vehicle,0.018790731150236047,0.001137593155225773
2007,Myanmar,Rep. of Korea,Other,0.018790731150236047,0.00987865440144444
2007,Burundi,Rep. of Korea,Machinery/Elec. Equip,6.810676877366109e-07,2.27093589027948e-06
2007,Belarus,Rep. of Korea,Agri_Food,0.0030685828904936634,0.00023041792374736708
2007,Belarus,Rep. of Korea,Chemical,0.0030685828904936634,0.010406203517352317
2007,Belarus,Rep. of Korea,Textiles,0.0030685828904936634,0.0011543197878202335
2007,Belarus,Rep. of Korea,Footwears,0.0030685828904936634,0.005712470093525489
2007,Belarus,Rep. of Korea,Base metal,0.0030685828904936634,0.0002387151809637284
2007,Belarus,Rep. of Korea,Machinery/Elec. Equip,0.0030685828904936634,0.00601242866361545
2007,Belarus,Rep. of Korea,Optical/Photo. Instr.,0.0030685828904936634,0.0022673767024374066
2007,Cambodia,Rep. of Korea,Agri_Food,0.003014510348965355,0.004459787026950357
2007,Cambodia,Rep. of Korea,Chemical,0.003014510348965355,8.5908468495026e-05
2007,Cambodia,Rep. of Korea,Plastic/Rubbers,0.003014510348965355,0.0004764770584760716
2007,Cambodia,Rep. of Korea,Raw Hide,0.003014510348965355,0.00021853906994197825
2007,Cambodia,Rep. of Korea,Wood Products,0.003014510348965355,0.002679620897417625
2007,Cambodia,Rep. of Korea,Textiles,0.003014510348965355,0.07853634417518035
2007,Cambodia,Rep. of Korea,Footwears,0.003014510348965355,0.0027714352585579854
2007,Cambodia,Rep. of Korea,Base metal,0.003014510348965355,0.00404886211604196
2007,Cambodia,Rep. of Korea,Machinery/Elec. Equip,0.003014510348965355,7.529039457317138e-05
2007,Cambodia,Rep. of Korea,Vehicle,0.003014510348965355,1.2537276421082272e-05
2007,Cambodia,Rep. of Korea,Optical/Photo. Instr.,0.003014510348965355,0.0005876097860878912
2007,Cambodia,Rep. of Korea,Other,0.003014510348965355,0.006418981292872354
2007,Cameroon,Rep. of Korea,Agri_Food,0.11083962908749975,0.000285915931177488
2007,Cameroon,Rep. of Korea,Mineral products,0.11083962908749975,0.46000498456202243
2007,Cameroon,Rep. of Korea,Chemical,0.11083962908749975,0.00038066559412684763
2007,Cameroon,Rep. of Korea,Plastic/Rubbers,0.11083962908749975,0.00029802105711909514
2007,Cameroon,Rep. of Korea,Raw Hide,0.11083962908749975,0.0005710866094672551
2007,Cameroon,Rep. of Korea,Wood Products,0.11083962908749975,0.012596812147094865
2007,Cameroon,Rep. of Korea,Textiles,0.11083962908749975,0.00466454710501463
2007,Cameroon,Rep. of Korea,Footwears,0.11083962908749975,0.0008225625864146186
2007,Cameroon,Rep. of Korea,Base metal,0.11083962908749975,0.00044819708144067224
2007,Cameroon,Rep. of Korea,Machinery/Elec. Equip,0.11083962908749975,0.0011171391165981776
2007,Cameroon,Rep. of Korea,Vehicle,0.11083962908749975,2.0868463982550813e-05
2007,Cameroon,Rep. of Korea,Optical/Photo. Instr.,0.11083962908749975,0.0002583485795449399
2007,Cameroon,Rep. of Korea,Other,0.11083962908749975,0.0019249945214103665
2007,Canada,Rep. of Korea,Agri_Food,0.752099623523019,1.9515424172528681
2007,Canada,Rep. of Korea,Mineral products,0.752099623523019,0.7185473944172129
2007,Canada,Rep. of Korea,Chemical,0.752099623523019,0.729056386038441
2007,Canada,Rep. of Korea,Plastic/Rubbers,0.752099623523019,0.25749196684628534
2007,Canada,Rep. of Korea,Raw Hide,0.752099623523019,2.086681516098003
2007,Canada,Rep. of Korea,Wood Products,0.752099623523019,7.806198328248317
2007,Canada,Rep. of Korea,Textiles,0.752099623523019,0.26997174931538176
2007,Canada,Rep. of Korea,Footwears,0.752099623523019,0.13727727688575975
2007,Canada,Rep. of Korea,Base metal,0.752099623523019,1.1165563410193966
2007,Canada,Rep. of Korea,Machinery/Elec. Equip,0.752099623523019,0.2696735931969602
2007,Canada,Rep. of Korea,Vehicle,0.752099623523019,0.352864873579871
2007,Canada,Rep. of Korea,Optical/Photo. Instr.,0.752099623523019,0.4513005289916287
2007,Canada,Rep. of Korea,Other,0.752099623523019,0.3822863611454283
2007,Cabo Verde,Rep. of Korea,Textiles,5.386022229083573e-05,0.0015444094451425386
2007,Cabo Verde,Rep. of Korea,Footwears,5.386022229083573e-05,6.22310756714223e-05
2007,Cabo Verde,Rep. of Korea,Base metal,5.386022229083573e-05,3.820750904728324e-05
2007,Cabo Verde,Rep. of Korea,Machinery/Elec. Equip,5.386022229083573e-05,8.497851785587394e-07
2007,Cabo Verde,Rep. of Korea,Optical/Photo. Instr.,5.386022229083573e-05,2.704372786918904e-05
2007,Cabo Verde,Rep. of Korea,Other,5.386022229083573e-05,0.00046234771490066807
2007,Cayman Isds,Rep. of Korea,Base metal,5.078111543188755e-06,4.180602393027365e-05
2007,Central African Rep.,Rep. of Korea,Wood Products,7.020074169224863e-05,0.003158718628923854
2007,Central African Rep.,Rep. of Korea,Textiles,7.020074169224863e-05,6.255237696327148e-05
2007,Central African Rep.,Rep. of Korea,Base metal,7.020074169224863e-05,6.811966024155694e-06
2007,Central African Rep.,Rep. of Korea,Machinery/Elec. Equip,7.020074169224863e-05,4.260466185342026e-05
2007,Sri Lanka,Rep. of Korea,Agri_Food,0.010746278751697225,0.10442852797964372
2007,Sri Lanka,Rep. of Korea,Mineral products,0.010746278751697225,0.000984313228328064
2007,Sri Lanka,Rep. of Korea,Chemical,0.010746278751697225,0.0014103874776621168
2007,Sri Lanka,Rep. of Korea,Plastic/Rubbers,0.010746278751697225,0.053542529795060884
2007,Sri Lanka,Rep. of Korea,Raw Hide,0.010746278751697225,0.0073575435750209365
2007,Sri Lanka,Rep. of Korea,Wood Products,0.010746278751697225,0.003910147036950587
2007,Sri Lanka,Rep. of Korea,Textiles,0.010746278751697225,0.1076391918679409
2007,Sri Lanka,Rep. of Korea,Footwears,0.010746278751697225,0.014389785027342969
2007,Sri Lanka,Rep. of Korea,Base metal,0.010746278751697225,0.0003136527176852321
2007,Sri Lanka,Rep. of Korea,Machinery/Elec. Equip,0.010746278751697225,0.0003567433607112553
2007,Sri Lanka,Rep. of Korea,Vehicle,0.010746278751697225,0.0020166298902332975
2007,Sri Lanka,Rep. of Korea,Optical/Photo. Instr.,0.010746278751697225,0.0004457356394765116
2007,Sri Lanka,Rep. of Korea,Other,0.010746278751697225,0.040737674828067616
2007,Chad,Rep. of Korea,Textiles,0.00019152319015892688,0.007328751638274287
2007,Chad,Rep. of Korea,Machinery/Elec. Equip,0.00019152319015892688,2.659109366905077e-06
2007,Chile,Rep. of Korea,Agri_Food,0.9853954648829948,1.5134157703589666
2007,Chile,Rep. of Korea,Mineral products,0.9853954648829948,1.483193246933442
2007,Chile,Rep. of Korea,Chemical,0.9853954648829948,0.5366729347325411
2007,Chile,Rep. of Korea,Plastic/Rubbers,0.9853954648829948,0.0020577923515896998
2007,Chile,Rep. of Korea,Wood Products,0.9853954648829948,3.3048924814506226
2007,Chile,Rep. of Korea,Textiles,0.9853954648829948,0.0025536695524268913
2007,Chile,Rep. of Korea,Footwears,0.9853954648829948,0.051655665833175025
2007,Chile,Rep. of Korea,Base metal,0.9853954648829948,3.7235754340479743
2007,Chile,Rep. of Korea,Machinery/Elec. Equip,0.9853954648829948,7.787004274978029e-05
2007,Chile,Rep. of Korea,Vehicle,0.9853954648829948,5.020512453370401e-05
2007,Chile,Rep. of Korea,Optical/Photo. Instr.,0.9853954648829948,0.001748807708485117
2007,Chile,Rep. of Korea,Other,0.9853954648829948,7.927691901025869e-05
2007,China,Rep. of Korea,Agri_Food,14.55985792646797,19.046789748645597
2007,China,Rep. of Korea,Mineral products,14.55985792646797,3.337776338533073
2007,China,Rep. of Korea,Chemical,14.55985792646797,9.524181014019394
2007,China,Rep. of Korea,Plastic/Rubbers,14.55985792646797,10.597946287266714
2007,China,Rep. of Korea,Raw Hide,14.55985792646797,22.082616616179486
2007,China,Rep. of Korea,Wood Products,14.55985792646797,11.809503088500373
2007,China,Rep. of Korea,Textiles,14.55985792646797,49.8128578673702
2007,China,Rep. of Korea,Footwears,14.55985792646797,19.175631766455854
2007,China,Rep. of Korea,Base metal,14.55985792646797,25.79622580875096
2007,China,Rep. of Korea,Machinery/Elec. Equip,14.55985792646797,17.760236696577035
2007,China,Rep. of Korea,Vehicle,14.55985792646797,5.521165322833984
2007,China,Rep. of Korea,Optical/Photo. Instr.,14.55985792646797,9.928472853723532
2007,China,Rep. of Korea,Other,14.55985792646797,35.0020392214996
2007,Christmas Isds,Rep. of Korea,Textiles,0.0001325816606026969,0.004299866760606256
2007,Christmas Isds,Rep. of Korea,Machinery/Elec. Equip,0.0001325816606026969,1.3452914460184411e-06
2007,Christmas Isds,Rep. of Korea,Optical/Photo. Instr.,0.0001325816606026969,0.0005120279143233125
2007,Cocos Isds,Rep. of Korea,Plastic/Rubbers,1.602493698391213e-05,3.2215573254121136e-05
2007,Cocos Isds,Rep. of Korea,Textiles,1.602493698391213e-05,0.0005505464780659746
2007,Cocos Isds,Rep. of Korea,Machinery/Elec. Equip,1.602493698391213e-05,2.7260914844932777e-06
2007,Colombia,Rep. of Korea,Agri_Food,0.028245337262926738,0.18656570259226699
