year,origin_name,destination_name,industry,export_share,export_share_ind
2007,Rep. of Korea,Antigua and Barbuda,Plastic/Rubbers,0.0008525720723511791,0.0006869458020051249
2007,Rep. of Korea,Antigua and Barbuda,Footwears,0.0008525720723511791,2.5588680217520453e-05
2007,Rep. of Korea,Antigua and Barbuda,Machinery/Elec. Equip,0.0008525720723511791,0.0003877568401631731
2007,Rep. of Korea,Antigua and Barbuda,Vehicle,0.0008525720723511791,0.00295816358094729
2007,Rep. of Korea,Azerbaijan,Agri_Food,0.023212658503551656,0.02477365474372177
2007,Rep. of Korea,Azerbaijan,Mineral products,0.023212658503551656,0.00024101506854795897
2007,Rep. of Korea,Azerbaijan,Chemical,0.023212658503551656,0.007975019172908692
2007,Rep. of Korea,Azerbaijan,Plastic/Rubbers,0.023212658503551656,0.059197318477293155
2007,Rep. of Korea,Azerbaijan,Raw Hide,0.023212658503551656,0.00017284443525912167
2007,Rep. of Korea,Azerbaijan,Wood Products,0.023212658503551656,0.008224355619751933
2007,Rep. of Korea,Azerbaijan,Textiles,0.023212658503551656,0.00027226016788348714
2007,Rep. of Korea,Azerbaijan,Footwears,0.023212658503551656,0.0008062438265022405
2007,Rep. of Korea,Azerbaijan,Base metal,0.023212658503551656,0.0038961984074633352
2007,Rep. of Korea,Azerbaijan,Machinery/Elec. Equip,0.023212658503551656,0.011067050195772673
2007,Rep. of Korea,Azerbaijan,Vehicle,0.023212658503551656,0.06357371481679398
2007,Rep. of Korea,Azerbaijan,Optical/Photo. Instr.,0.023212658503551656,0.010593963859691708
2007,Rep. of Korea,Azerbaijan,Other,0.023212658503551656,0.008442359684189112
2007,Rep. of Korea,Argentina,Agri_Food,0.10344895982366792,0.021795654030142515
2007,Rep. of Korea,Argentina,Mineral products,0.10344895982366792,0.005195500615984161
2007,Rep. of Korea,Argentina,Chemical,0.10344895982366792,0.19027758755857924
2007,Rep. of Korea,Argentina,Plastic/Rubbers,0.10344895982366792,0.34289101075634637
2007,Rep. of Korea,Argentina,Raw Hide,0.10344895982366792,0.02252801626479954
2007,Rep. of Korea,Argentina,Wood Products,0.10344895982366792,0.15747292184191394
2007,Rep. of Korea,Argentina,Textiles,0.10344895982366792,0.2964738468828914
2007,Rep. of Korea,Argentina,Footwears,0.10344895982366792,0.03955085678186586
2007,Rep. of Korea,Argentina,Base metal,0.10344895982366792,0.0506220101224424
2007,Rep. of Korea,Argentina,Machinery/Elec. Equip,0.10344895982366792,0.10192669915962708
2007,Rep. of Korea,Argentina,Vehicle,0.10344895982366792,0.062391007653353515
2007,Rep. of Korea,Argentina,Optical/Photo. Instr.,0.10344895982366792,0.03287051987992671
2007,Rep. of Korea,Argentina,Other,0.10344895982366792,0.08467399106975283
2007,Rep. of Korea,Australia,Agri_Food,1.0088547591244235,1.663828083501866
2007,Rep. of Korea,Australia,Mineral products,1.0088547591244235,1.274322237276027
2007,Rep. of Korea,Australia,Chemical,1.0088547591244235,0.8933052246246305
2007,Rep. of Korea,Australia,Plastic/Rubbers,1.0088547591244235,1.2958403055264818
2007,Rep. of Korea,Australia,Raw Hide,1.0088547591244235,0.16212775512703195
2007,Rep. of Korea,Australia,Wood Products,1.0088547591244235,5.220322655706042
2007,Rep. of Korea,Australia,Textiles,1.0088547591244235,0.6666546430657316
2007,Rep. of Korea,Australia,Footwears,1.0088547591244235,5.815669545977388
2007,Rep. of Korea,Australia,Base metal,1.0088547591244235,1.0294868972855116
2007,Rep. of Korea,Australia,Machinery/Elec. Equip,1.0088547591244235,0.8037977198044064
2007,Rep. of Korea,Australia,Vehicle,1.0088547591244235,1.2027419889023727
2007,Rep. of Korea,Australia,Optical/Photo. Instr.,1.0088547591244235,0.11391208633761557
2007,Rep. of Korea,Australia,Other,1.0088547591244235,1.1635297852135735
2007,Rep. of Korea,Austria,Agri_Food,0.1756926887960252,0.02581528968176386
2007,Rep. of Korea,Austria,Mineral products,0.1756926887960252,0.04115271491301883
2007,Rep. of Korea,Austria,Chemical,0.1756926887960252,0.05904635395485408
2007,Rep. of Korea,Austria,Plastic/Rubbers,0.1756926887960252,0.22446530436478807
2007,Rep. of Korea,Austria,Raw Hide,0.1756926887960252,0.11081514202001148
2007,Rep. of Korea,Austria,Wood Products,0.1756926887960252,0.12213892773356592
2007,Rep. of Korea,Austria,Textiles,0.1756926887960252,0.14236831328242816
2007,Rep. of Korea,Austria,Footwears,0.1756926887960252,0.18401564452165325
2007,Rep. of Korea,Austria,Base metal,0.1756926887960252,0.08916724702472023
2007,Rep. of Korea,Austria,Machinery/Elec. Equip,0.1756926887960252,0.17487727438665718
2007,Rep. of Korea,Austria,Vehicle,0.1756926887960252,0.23948632623017777
2007,Rep. of Korea,Austria,Optical/Photo. Instr.,0.1756926887960252,0.27808858819720683
2007,Rep. of Korea,Austria,Other,0.1756926887960252,0.30119976914344143
2007,Rep. of Korea,Bahamas,Agri_Food,0.25566848476896176,0.0004661676975230309
2007,Rep. of Korea,Bahamas,Chemical,0.25566848476896176,3.0238872526367222e-05
2007,Rep. of Korea,Bahamas,Plastic/Rubbers,0.25566848476896176,0.0004781746242324733
2007,Rep. of Korea,Bahamas,Textiles,0.25566848476896176,2.1867593277873578e-05
2007,Rep. of Korea,Bahamas,Machinery/Elec. Equip,0.25566848476896176,0.0007144408047670804
2007,Rep. of Korea,Bahamas,Vehicle,0.25566848476896176,1.2016027796252233
2007,Rep. of Korea,Bahamas,Optical/Photo. Instr.,0.25566848476896176,0.00016052961470717152
2007,Rep. of Korea,Bahrain,Agri_Food,0.03952657167555715,0.010740061571237434
2007,Rep. of Korea,Bahrain,Mineral products,0.03952657167555715,0.008986935970517628
2007,Rep. of Korea,Bahrain,Chemical,0.03952657167555715,0.0019792705036556224
2007,Rep. of Korea,Bahrain,Plastic/Rubbers,0.03952657167555715,0.028486980620331562
2007,Rep. of Korea,Bahrain,Raw Hide,0.03952657167555715,0.0011642023138067079
2007,Rep. of Korea,Bahrain,Wood Products,0.03952657167555715,0.0020306119876524194
2007,Rep. of Korea,Bahrain,Textiles,0.03952657167555715,0.019920145839193996
2007,Rep. of Korea,Bahrain,Footwears,0.03952657167555715,0.009497671384923802
2007,Rep. of Korea,Bahrain,Base metal,0.03952657167555715,0.15600458231487688
2007,Rep. of Korea,Bahrain,Machinery/Elec. Equip,0.03952657167555715,0.014689855198113172
2007,Rep. of Korea,Bahrain,Vehicle,0.03952657167555715,0.07990983711516916
2007,Rep. of Korea,Bahrain,Optical/Photo. Instr.,0.03952657167555715,0.001392757535434861
2007,Rep. of Korea,Bahrain,Other,0.03952657167555715,0.028856081204772063
2007,Rep. of Korea,Bangladesh,Agri_Food,0.11953626471037263,0.10282793594139816
2007,Rep. of Korea,Bangladesh,Mineral products,0.11953626471037263,0.017664047600094508
2007,Rep. of Korea,Bangladesh,Chemical,0.11953626471037263,0.1949950377250639
2007,Rep. of Korea,Bangladesh,Plastic/Rubbers,0.11953626471037263,0.24851081282565882
2007,Rep. of Korea,Bangladesh,Raw Hide,0.11953626471037263,0.45461817437429264
2007,Rep. of Korea,Bangladesh,Wood Products,0.11953626471037263,3.0760646948043897
2007,Rep. of Korea,Bangladesh,Textiles,0.11953626471037263,0.7095127376902294
2007,Rep. of Korea,Bangladesh,Footwears,0.11953626471037263,0.184379741086528
2007,Rep. of Korea,Bangladesh,Base metal,0.11953626471037263,0.35167861123054317
2007,Rep. of Korea,Bangladesh,Machinery/Elec. Equip,0.11953626471037263,0.04010504665050985
2007,Rep. of Korea,Bangladesh,Vehicle,0.11953626471037263,0.0013259389927956105
2007,Rep. of Korea,Bangladesh,Optical/Photo. Instr.,0.11953626471037263,0.009578335903467634
2007,Rep. of Korea,Bangladesh,Other,0.11953626471037263,0.4455571477603092
2007,Rep. of Korea,Armenia,Agri_Food,0.011064270724912662,0.11648473682412544
2007,Rep. of Korea,Armenia,Mineral products,0.011064270724912662,0.0003087809172047483
2007,Rep. of Korea,Armenia,Chemical,0.011064270724912662,0.0072714714130584345
2007,Rep. of Korea,Armenia,Plastic/Rubbers,0.011064270724912662,0.024071620252154417
2007,Rep. of Korea,Armenia,Raw Hide,0.011064270724912662,0.00292213087755578
2007,Rep. of Korea,Armenia,Wood Products,0.011064270724912662,0.03192014237062995
2007,Rep. of Korea,Armenia,Textiles,0.011064270724912662,0.006756897677155008
2007,Rep. of Korea,Armenia,Footwears,0.011064270724912662,0.0005772193016250758
2007,Rep. of Korea,Armenia,Base metal,0.011064270724912662,0.0024719411552466385
2007,Rep. of Korea,Armenia,Machinery/Elec. Equip,0.011064270724912662,0.01379475569405611
2007,Rep. of Korea,Armenia,Vehicle,0.011064270724912662,0.007499375476137741
2007,Rep. of Korea,Armenia,Optical/Photo. Instr.,0.011064270724912662,0.0036054224633452073
2007,Rep. of Korea,Armenia,Other,0.011064270724912662,0.001952898311223956
2007,Rep. of Korea,Barbados,Chemical,0.0020706526072853367,4.619299464894392e-06
2007,Rep. of Korea,Barbados,Plastic/Rubbers,0.0020706526072853367,0.00455152862478156
2007,Rep. of Korea,Barbados,Wood Products,0.0020706526072853367,0.0012817070974791382
2007,Rep. of Korea,Barbados,Textiles,0.0020706526072853367,0.0003566917202807209
2007,Rep. of Korea,Barbados,Base metal,0.0020706526072853367,0.0014956821372661226
2007,Rep. of Korea,Barbados,Machinery/Elec. Equip,0.0020706526072853367,0.0004382679165398702
2007,Rep. of Korea,Barbados,Vehicle,0.0020706526072853367,0.00693076811544269
2007,Rep. of Korea,Barbados,Optical/Photo. Instr.,0.0020706526072853367,7.919451150419546e-05
2007,Rep. of Korea,Barbados,Other,0.0020706526072853367,0.0008454039715172514
2007,Rep. of Korea,Belgium-Luxembourg,Agri_Food,0.6550141462931554,0.4046999850665646
2007,Rep. of Korea,Belgium-Luxembourg,Mineral products,0.6550141462931554,0.061940462467278065
2007,Rep. of Korea,Belgium-Luxembourg,Chemical,0.6550141462931554,0.6501243687568262
2007,Rep. of Korea,Belgium-Luxembourg,Plastic/Rubbers,0.6550141462931554,0.6965836561425227
2007,Rep. of Korea,Belgium-Luxembourg,Raw Hide,0.6550141462931554,0.0718021729332223
2007,Rep. of Korea,Belgium-Luxembourg,Wood Products,0.6550141462931554,0.12471059556797023
2007,Rep. of Korea,Belgium-Luxembourg,Textiles,0.6550141462931554,0.5401167282424235
2007,Rep. of Korea,Belgium-Luxembourg,Footwears,0.6550141462931554,0.613632312163826
2007,Rep. of Korea,Belgium-Luxembourg,Base metal,0.6550141462931554,1.6062211207786787
2007,Rep. of Korea,Belgium-Luxembourg,Machinery/Elec. Equip,0.6550141462931554,0.39702034748742476
2007,Rep. of Korea,Belgium-Luxembourg,Vehicle,0.6550141462931554,1.1278292964689285
2007,Rep. of Korea,Belgium-Luxembourg,Optical/Photo. Instr.,0.6550141462931554,0.1351691989923705
2007,Rep. of Korea,Belgium-Luxembourg,Other,0.6550141462931554,0.37109736898479806
2007,Rep. of Korea,Bermuda,Chemical,0.3000928377410778,6.470822882616471e-05
2007,Rep. of Korea,Bermuda,Plastic/Rubbers,0.3000928377410778,0.0004899450335596546
2007,Rep. of Korea,Bermuda,Raw Hide,0.3000928377410778,0.00033154303438450453
2007,Rep. of Korea,Bermuda,Machinery/Elec. Equip,0.3000928377410778,0.00013392573534471442
2007,Rep. of Korea,Bermuda,Vehicle,0.3000928377410778,1.4119069990343636
2007,Rep. of Korea,Bermuda,Optical/Photo. Instr.,0.3000928377410778,2.5318032851094272e-05
2007,Rep. of Korea,Bhutan,Mineral products,0.0019223797305691912,0.0001497489812000098
2007,Rep. of Korea,Bhutan,Plastic/Rubbers,0.0019223797305691912,0.0008253807555954806
2007,Rep. of Korea,Bhutan,Textiles,0.0019223797305691912,3.793913102264634e-05
2007,Rep. of Korea,Bhutan,Footwears,0.0019223797305691912,0.0003814266278061066
2007,Rep. of Korea,Bhutan,Base metal,0.0019223797305691912,0.015482674583802298
2007,Rep. of Korea,Bhutan,Machinery/Elec. Equip,0.0019223797305691912,0.00015124426370145404
2007,Rep. of Korea,Bhutan,Vehicle,0.0019223797305691912,0.0023916293605420295
2007,Rep. of Korea,Bhutan,Optical/Photo. Instr.,0.0019223797305691912,5.325275452018065e-05
2007,Rep. of Korea,Bhutan,Other,0.0019223797305691912,0.00011273885467165354
2007,Rep. of Korea,Bolivia (Plurinational State of),Agri_Food,0.004144451883787876,0.003043914066670892
2007,Rep. of Korea,Bolivia (Plurinational State of),Mineral products,0.004144451883787876,0.004850295207132229
2007,Rep. of Korea,Bolivia (Plurinational State of),Chemical,0.004144451883787876,0.009829328931848165
2007,Rep. of Korea,Bolivia (Plurinational State of),Plastic/Rubbers,0.004144451883787876,0.026873934120124048
2007,Rep. of Korea,Bolivia (Plurinational State of),Raw Hide,0.004144451883787876,0.0005942235054752422
2007,Rep. of Korea,Bolivia (Plurinational State of),Wood Products,0.004144451883787876,0.013574573654751646
2007,Rep. of Korea,Bolivia (Plurinational State of),Textiles,0.004144451883787876,0.00694256750544483
2007,Rep. of Korea,Bolivia (Plurinational State of),Footwears,0.004144451883787876,0.008316735931625564
2007,Rep. of Korea,Bolivia (Plurinational State of),Base metal,0.004144451883787876,0.0032398600717669203
2007,Rep. of Korea,Bolivia (Plurinational State of),Machinery/Elec. Equip,0.004144451883787876,0.002154108490466441
2007,Rep. of Korea,Bolivia (Plurinational State of),Vehicle,0.004144451883787876,0.001050711668726489
2007,Rep. of Korea,Bolivia (Plurinational State of),Optical/Photo. Instr.,0.004144451883787876,0.001435183171131467
2007,Rep. of Korea,Bolivia (Plurinational State of),Other,0.004144451883787876,0.00286749660037015
2007,Rep. of Korea,Bosnia Herzegovina,Chemical,0.004114657968976887,0.000581554165477395
2007,Rep. of Korea,Bosnia Herzegovina,Plastic/Rubbers,0.004114657968976887,0.004793680711331148
2007,Rep. of Korea,Bosnia Herzegovina,Wood Products,0.004114657968976887,4.373099084383276e-05
2007,Rep. of Korea,Bosnia Herzegovina,Textiles,0.004114657968976887,0.0005057077162179035
2007,Rep. of Korea,Bosnia Herzegovina,Footwears,0.004114657968976887,0.0008572207872869351
2007,Rep. of Korea,Bosnia Herzegovina,Base metal,0.004114657968976887,0.0003717105492230721
2007,Rep. of Korea,Bosnia Herzegovina,Machinery/Elec. Equip,0.004114657968976887,0.0025234446955047308
2007,Rep. of Korea,Bosnia Herzegovina,Vehicle,0.004114657968976887,0.007119741979320221
2007,Rep. of Korea,Bosnia Herzegovina,Optical/Photo. Instr.,0.004114657968976887,0.02168269918513333
2007,Rep. of Korea,Bosnia Herzegovina,Other,0.004114657968976887,0.0007796298225882999
2007,Rep. of Korea,Brazil,Agri_Food,0.6817709269180783,0.086219744754097
2007,Rep. of Korea,Brazil,Mineral products,0.6817709269180783,0.014156396248392728
2007,Rep. of Korea,Brazil,Chemical,0.6817709269180783,0.5713506189790574
2007,Rep. of Korea,Brazil,Plastic/Rubbers,0.6817709269180783,0.7516217124377452
2007,Rep. of Korea,Brazil,Raw Hide,0.6817709269180783,0.0005697235502863325
2007,Rep. of Korea,Brazil,Wood Products,0.6817709269180783,0.12189230897419645
2007,Rep. of Korea,Brazil,Textiles,0.6817709269180783,1.1660976284930373
2007,Rep. of Korea,Brazil,Footwears,0.6817709269180783,0.28102753062841923
2007,Rep. of Korea,Brazil,Base metal,0.6817709269180783,0.30721414420368015
2007,Rep. of Korea,Brazil,Machinery/Elec. Equip,0.6817709269180783,0.8673532940200713
2007,Rep. of Korea,Brazil,Vehicle,0.6817709269180783,0.5297190730180441
2007,Rep. of Korea,Brazil,Optical/Photo. Instr.,0.6817709269180783,1.0133176386029463
2007,Rep. of Korea,Brazil,Other,0.6817709269180783,0.28043760648462357
2007,Rep. of Korea,Belize,Chemical,0.0009941083037276015,0.00031248948072670746
2007,Rep. of Korea,Belize,Plastic/Rubbers,0.0009941083037276015,0.00555606255010072
2007,Rep. of Korea,Belize,Wood Products,0.0009941083037276015,0.00036727807256742106
2007,Rep. of Korea,Belize,Textiles,0.0009941083037276015,0.006848046333996135
2007,Rep. of Korea,Belize,Footwears,0.0009941083037276015,0.0021901924614584727
2007,Rep. of Korea,Belize,Base metal,0.0009941083037276015,0.0006224320636224785
2007,Rep. of Korea,Belize,Machinery/Elec. Equip,0.0009941083037276015,0.0004912778455576934
2007,Rep. of Korea,Belize,Vehicle,0.0009941083037276015,0.0006861747629365372
2007,Rep. of Korea,Belize,Optical/Photo. Instr.,0.0009941083037276015,0.0001957903269315672
2007,Rep. of Korea,Solomon Isds,Agri_Food,0.00028890459639511725,0.003918488092433684
2007,Rep. of Korea,Solomon Isds,Chemical,0.00028890459639511725,4.651841647766932e-05
2007,Rep. of Korea,Solomon Isds,Plastic/Rubbers,0.00028890459639511725,0.00017444430786651277
2007,Rep. of Korea,Solomon Isds,Wood Products,0.00028890459639511725,0.000896500874928765
2007,Rep. of Korea,Solomon Isds,Textiles,0.00028890459639511725,0.0007853134533479093
2007,Rep. of Korea,Solomon Isds,Footwears,0.00028890459639511725,5.619768715414447e-05
2007,Rep. of Korea,Solomon Isds,Base metal,0.00028890459639511725,0.0013383966273505321
2007,Rep. of Korea,Solomon Isds,Machinery/Elec. Equip,0.00028890459639511725,3.2840650522646456e-05
2007,Rep. of Korea,Solomon Isds,Vehicle,0.00028890459639511725,0.00041330953598728114
2007,Rep. of Korea,Solomon Isds,Other,0.00028890459639511725,0.00013241219712741752
2007,Rep. of Korea,Br. Virgin Isds,Textiles,0.0005241082450359293,0.0009132225729462059
2007,Rep. of Korea,Br. Virgin Isds,Base metal,0.0005241082450359293,0.0029247634671044614
2007,Rep. of Korea,Br. Virgin Isds,Machinery/Elec. Equip,0.0005241082450359293,3.514621180998875e-05
2007,Rep. of Korea,Br. Virgin Isds,Vehicle,0.0005241082450359293,0.0011120788147200977
2007,Rep. of Korea,Brunei Darussalam,Agri_Food,0.005200439139755393,0.0023685652980831753
2007,Rep. of Korea,Brunei Darussalam,Chemical,0.005200439139755393,0.0009628048559880291
2007,Rep. of Korea,Brunei Darussalam,Plastic/Rubbers,0.005200439139755393,0.004658704973530601
2007,Rep. of Korea,Brunei Darussalam,Raw Hide,0.005200439139755393,0.00016250029258632514
2007,Rep. of Korea,Brunei Darussalam,Wood Products,0.005200439139755393,0.0010477073898891491
2007,Rep. of Korea,Brunei Darussalam,Textiles,0.005200439139755393,0.009649501173101389
2007,Rep. of Korea,Brunei Darussalam,Footwears,0.005200439139755393,0.002016522875589781
2007,Rep. of Korea,Brunei Darussalam,Base metal,0.005200439139755393,0.0011786634236147112
2007,Rep. of Korea,Brunei Darussalam,Machinery/Elec. Equip,0.005200439139755393,0.0007899619842642986
2007,Rep. of Korea,Brunei Darussalam,Vehicle,0.005200439139755393,0.01897739211083306
2007,Rep. of Korea,Brunei Darussalam,Optical/Photo. Instr.,0.005200439139755393,0.000488859474546683
2007,Rep. of Korea,Brunei Darussalam,Other,0.005200439139755393,0.007198322858784449
2007,Rep. of Korea,Bulgaria,Agri_Food,0.06093637378919604,0.009852443058932415
2007,Rep. of Korea,Bulgaria,Mineral products,0.06093637378919604,0.000497994768585823
2007,Rep. of Korea,Bulgaria,Chemical,0.06093637378919604,0.011701338486493688
2007,Rep. of Korea,Bulgaria,Plastic/Rubbers,0.06093637378919604,0.08777476692526329
2007,Rep. of Korea,Bulgaria,Raw Hide,0.06093637378919604,0.01950327970178078
2007,Rep. of Korea,Bulgaria,Wood Products,0.06093637378919604,0.07148692528191368
2007,Rep. of Korea,Bulgaria,Textiles,0.06093637378919604,0.07481574029131756
2007,Rep. of Korea,Bulgaria,Footwears,0.06093637378919604,0.018593117814071143
2007,Rep. of Korea,Bulgaria,Base metal,0.06093637378919604,0.027983510476446934
2007,Rep. of Korea,Bulgaria,Machinery/Elec. Equip,0.06093637378919604,0.06710616649373198
2007,Rep. of Korea,Bulgaria,Vehicle,0.06093637378919604,0.09309652846435307
2007,Rep. of Korea,Bulgaria,Optical/Photo. Instr.,0.06093637378919604,0.015950793983586946
2007,Rep. of Korea,Bulgaria,Other,0.06093637378919604,0.02596793526139582
2007,Rep. of Korea,Myanmar,Agri_Food,0.0570707745535038,0.029846934067886657
2007,Rep. of Korea,Myanmar,Mineral products,0.0570707745535038,0.0828754022122125
2007,Rep. of Korea,Myanmar,Chemical,0.0570707745535038,0.03159568291804892
2007,Rep. of Korea,Myanmar,Plastic/Rubbers,0.0570707745535038,0.07281223380508627
2007,Rep. of Korea,Myanmar,Raw Hide,0.0570707745535038,0.8229543517197004
2007,Rep. of Korea,Myanmar,Wood Products,0.0570707745535038,0.0945750374439225
2007,Rep. of Korea,Myanmar,Textiles,0.0570707745535038,0.1869593191794854
2007,Rep. of Korea,Myanmar,Footwears,0.0570707745535038,0.06985874545932068
2007,Rep. of Korea,Myanmar,Base metal,0.0570707745535038,0.3618832938900199
2007,Rep. of Korea,Myanmar,Machinery/Elec. Equip,0.0570707745535038,0.016160012602946142
2007,Rep. of Korea,Myanmar,Vehicle,0.0570707745535038,0.0023830235340917
2007,Rep. of Korea,Myanmar,Optical/Photo. Instr.,0.0570707745535038,0.0019366523606922615
2007,Rep. of Korea,Myanmar,Other,0.0570707745535038,0.05103857982069254
2007,Rep. of Korea,Burundi,Chemical,0.00011152002976629,0.0007701170970649457
2007,Rep. of Korea,Burundi,Plastic/Rubbers,0.00011152002976629,1.0817466935033981e-05
2007,Rep. of Korea,Burundi,Wood Products,0.00011152002976629,0.004956106336693476
2007,Rep. of Korea,Burundi,Textiles,0.00011152002976629,0.0003762771627416325
2007,Rep. of Korea,Burundi,Machinery/Elec. Equip,0.00011152002976629,1.2136898958518632e-06
2007,Rep. of Korea,Burundi,Vehicle,0.00011152002976629,0.00014799292151557294
2007,Rep. of Korea,Belarus,Agri_Food,0.0068520968065705545,0.008143183182120104
2007,Rep. of Korea,Belarus,Mineral products,0.0068520968065705545,0.001300180303197687
2007,Rep. of Korea,Belarus,Chemical,0.0068520968065705545,0.0027497130225492936
2007,Rep. of Korea,Belarus,Plastic/Rubbers,0.0068520968065705545,0.014301951406076697
2007,Rep. of Korea,Belarus,Raw Hide,0.0068520968065705545,0.006328139794428078
2007,Rep. of Korea,Belarus,Wood Products,0.0068520968065705545,0.007007852376148715
