year,origin_name,destination_name,industry,export_share,export_share_ind
2007,Mexico,Armenia,Other,0.00042826726985477164,0.00018415264283263368
2007,Mexico,Belgium-Luxembourg,Agri_Food,0.45702084861207026,0.38451800244800877
2007,Mexico,Belgium-Luxembourg,Mineral products,0.45702084861207026,0.16383567755857775
2007,Mexico,Belgium-Luxembourg,Chemical,0.45702084861207026,2.3764397344768655
2007,Mexico,Belgium-Luxembourg,Plastic/Rubbers,0.45702084861207026,2.783189072583552
2007,Mexico,Belgium-Luxembourg,Raw Hide,0.45702084861207026,0.16442754854788988
2007,Mexico,Belgium-Luxembourg,Wood Products,0.45702084861207026,0.011668195433670871
2007,Mexico,Belgium-Luxembourg,Textiles,0.45702084861207026,0.2751874244584116
2007,Mexico,Belgium-Luxembourg,Footwears,0.45702084861207026,0.18030732655309234
2007,Mexico,Belgium-Luxembourg,Base metal,0.45702084861207026,1.0904143282674534
2007,Mexico,Belgium-Luxembourg,Machinery/Elec. Equip,0.45702084861207026,0.41849934147973256
2007,Mexico,Belgium-Luxembourg,Vehicle,0.45702084861207026,0.07322634417527456
2007,Mexico,Belgium-Luxembourg,Optical/Photo. Instr.,0.45702084861207026,1.2805067127886511
2007,Mexico,Belgium-Luxembourg,Other,0.45702084861207026,0.04756895223767698
2007,Mexico,Bhutan,Machinery/Elec. Equip,9.649958657740944e-06,2.6578467840114155e-05
2007,Mexico,Bolivia (Plurinational State of),Agri_Food,0.022322885594466747,0.02608918918332433
2007,Mexico,Bolivia (Plurinational State of),Mineral products,0.022322885594466747,0.0019140559807416186
2007,Mexico,Bolivia (Plurinational State of),Chemical,0.022322885594466747,0.1743634113873554
2007,Mexico,Bolivia (Plurinational State of),Plastic/Rubbers,0.022322885594466747,0.17166286627393085
2007,Mexico,Bolivia (Plurinational State of),Raw Hide,0.022322885594466747,0.07422055126869505
2007,Mexico,Bolivia (Plurinational State of),Wood Products,0.022322885594466747,0.04542200800804793
2007,Mexico,Bolivia (Plurinational State of),Textiles,0.022322885594466747,0.07121127765170981
2007,Mexico,Bolivia (Plurinational State of),Footwears,0.022322885594466747,0.023003167661968665
2007,Mexico,Bolivia (Plurinational State of),Base metal,0.022322885594466747,0.01979658298185734
2007,Mexico,Bolivia (Plurinational State of),Machinery/Elec. Equip,0.022322885594466747,0.017005646851621155
2007,Mexico,Bolivia (Plurinational State of),Vehicle,0.022322885594466747,0.00831207200211059
2007,Mexico,Bolivia (Plurinational State of),Optical/Photo. Instr.,0.022322885594466747,0.005322244390498134
2007,Mexico,Bolivia (Plurinational State of),Other,0.022322885594466747,0.015548398661500705
2007,Mexico,Bulgaria,Agri_Food,0.007473754751235583,0.0034600721109991173
2007,Mexico,Bulgaria,Chemical,0.007473754751235583,0.023091756097008767
2007,Mexico,Bulgaria,Plastic/Rubbers,0.007473754751235583,0.012109523278165502
2007,Mexico,Bulgaria,Wood Products,0.007473754751235583,0.005375096375219402
2007,Mexico,Bulgaria,Textiles,0.007473754751235583,0.022983866082393167
2007,Mexico,Bulgaria,Footwears,0.007473754751235583,0.00014680258710761515
2007,Mexico,Bulgaria,Base metal,0.007473754751235583,0.00010391203778593201
2007,Mexico,Bulgaria,Machinery/Elec. Equip,0.007473754751235583,0.013934319384160544
2007,Mexico,Bulgaria,Vehicle,0.007473754751235583,0.0027971577540186815
2007,Mexico,Bulgaria,Optical/Photo. Instr.,0.007473754751235583,0.004304759820128476
2007,Mexico,Bulgaria,Other,0.007473754751235583,0.0005444801309501463
2007,Mexico,Cambodia,Agri_Food,0.00023349027705669742,7.865269761679252e-05
2007,Mexico,Cambodia,Base metal,0.00023349027705669742,7.232079879468713e-06
2007,Mexico,Cambodia,Machinery/Elec. Equip,0.00023349027705669742,0.0006284969657730153
2007,Mexico,Canada,Agri_Food,5.405828060035217,6.456803493741519
2007,Mexico,Canada,Mineral products,5.405828060035217,1.4518216447869987
2007,Mexico,Canada,Chemical,5.405828060035217,2.6947368512053322
2007,Mexico,Canada,Plastic/Rubbers,5.405828060035217,3.4025220616466583
2007,Mexico,Canada,Raw Hide,5.405828060035217,4.444195362323124
2007,Mexico,Canada,Wood Products,5.405828060035217,2.0993674731697447
2007,Mexico,Canada,Textiles,5.405828060035217,5.135836122798422
2007,Mexico,Canada,Footwears,5.405828060035217,4.80586802812378
2007,Mexico,Canada,Base metal,5.405828060035217,2.63692466325494
2007,Mexico,Canada,Machinery/Elec. Equip,5.405828060035217,6.767828581061061
2007,Mexico,Canada,Vehicle,5.405828060035217,7.236171387151795
2007,Mexico,Canada,Optical/Photo. Instr.,5.405828060035217,4.689501109834338
2007,Mexico,Canada,Other,5.405828060035217,9.656112298756117
2007,Mexico,Chile,Agri_Food,0.4904014460314172,0.1655559799737845
2007,Mexico,Chile,Mineral products,0.4904014460314172,0.43375249710374575
2007,Mexico,Chile,Chemical,0.4904014460314172,1.9560669584935415
2007,Mexico,Chile,Plastic/Rubbers,0.4904014460314172,0.6513189984038829
2007,Mexico,Chile,Raw Hide,0.4904014460314172,0.14218398638084248
2007,Mexico,Chile,Wood Products,0.4904014460314172,0.6341488531688285
2007,Mexico,Chile,Textiles,0.4904014460314172,0.1313009672229638
2007,Mexico,Chile,Footwears,0.4904014460314172,0.09467513151722393
2007,Mexico,Chile,Base metal,0.4904014460314172,0.4697390145594412
2007,Mexico,Chile,Machinery/Elec. Equip,0.4904014460314172,0.6442947611925648
2007,Mexico,Chile,Vehicle,0.4904014460314172,0.37240687171330034
2007,Mexico,Chile,Optical/Photo. Instr.,0.4904014460314172,0.07018220463931674
2007,Mexico,Chile,Other,0.4904014460314172,0.1374676721901113
2007,Mexico,China,Agri_Food,0.9977913546596476,0.2327616223340848
2007,Mexico,China,Mineral products,0.9977913546596476,0.7564776211021523
2007,Mexico,China,Chemical,0.9977913546596476,2.7651238092312838
2007,Mexico,China,Plastic/Rubbers,0.9977913546596476,1.6838362962316125
2007,Mexico,China,Raw Hide,0.9977913546596476,9.226016089098342
2007,Mexico,China,Wood Products,0.9977913546596476,0.303397482848232
2007,Mexico,China,Textiles,0.9977913546596476,0.6638071719190157
2007,Mexico,China,Footwears,0.9977913546596476,0.14172018518029686
2007,Mexico,China,Base metal,0.9977913546596476,1.6689315459561906
2007,Mexico,China,Machinery/Elec. Equip,0.9977913546596476,1.394011769588105
2007,Mexico,China,Vehicle,0.9977913546596476,0.4348679519077304
2007,Mexico,China,Optical/Photo. Instr.,0.9977913546596476,0.8901757424521392
2007,Mexico,China,Other,0.9977913546596476,0.11687468133737282
2007,Mexico,Colombia,Agri_Food,1.12018695254818,0.3364284003959098
2007,Mexico,Colombia,Mineral products,1.12018695254818,0.01937462357182657
2007,Mexico,Colombia,Chemical,1.12018695254818,6.394671710837066
2007,Mexico,Colombia,Plastic/Rubbers,1.12018695254818,2.7721831774501418
2007,Mexico,Colombia,Raw Hide,1.12018695254818,0.31067364989245533
2007,Mexico,Colombia,Wood Products,1.12018695254818,1.4338430554669952
2007,Mexico,Colombia,Textiles,1.12018695254818,1.2366008383243952
2007,Mexico,Colombia,Footwears,1.12018695254818,0.7286832362900915
2007,Mexico,Colombia,Base metal,1.12018695254818,1.4440252567502196
2007,Mexico,Colombia,Machinery/Elec. Equip,1.12018695254818,1.243362970093919
2007,Mexico,Colombia,Vehicle,1.12018695254818,1.5376388889747263
2007,Mexico,Colombia,Optical/Photo. Instr.,1.12018695254818,0.11621492228838017
2007,Mexico,Colombia,Other,1.12018695254818,0.23120812095575904
2007,Mexico,Comoros,Agri_Food,8.627252943108197e-05,1.5445304722657415e-05
2007,Mexico,Comoros,Chemical,8.627252943108197e-05,0.0004964043712647747
2007,Mexico,Comoros,Plastic/Rubbers,8.627252943108197e-05,3.857764773947533e-05
2007,Mexico,Comoros,Wood Products,8.627252943108197e-05,0.00017375578216497932
2007,Mexico,Comoros,Textiles,8.627252943108197e-05,1.8182668443004354e-05
2007,Mexico,Comoros,Machinery/Elec. Equip,8.627252943108197e-05,3.825736348699918e-05
2007,Mexico,Comoros,Vehicle,8.627252943108197e-05,3.073064980801456e-06
2007,Mexico,Comoros,Optical/Photo. Instr.,8.627252943108197e-05,0.0014810964915461548
2007,Mexico,Costa Rica,Agri_Food,0.26620639469675833,0.4546590757974235
2007,Mexico,Costa Rica,Mineral products,0.26620639469675833,0.01967228122109024
2007,Mexico,Costa Rica,Chemical,0.26620639469675833,2.058354580469337
2007,Mexico,Costa Rica,Plastic/Rubbers,0.26620639469675833,0.9959034198844893
2007,Mexico,Costa Rica,Raw Hide,0.26620639469675833,0.1912276882214825
2007,Mexico,Costa Rica,Wood Products,0.26620639469675833,3.3025349580283434
2007,Mexico,Costa Rica,Textiles,0.26620639469675833,0.20451488431112178
2007,Mexico,Costa Rica,Footwears,0.26620639469675833,0.4077352719230388
2007,Mexico,Costa Rica,Base metal,0.26620639469675833,0.7492326662153947
2007,Mexico,Costa Rica,Machinery/Elec. Equip,0.26620639469675833,0.16454379162174312
2007,Mexico,Costa Rica,Vehicle,0.26620639469675833,0.07642246880305746
2007,Mexico,Costa Rica,Optical/Photo. Instr.,0.26620639469675833,0.05919414798715658
2007,Mexico,Costa Rica,Other,0.26620639469675833,0.13352182143231167
2007,Mexico,Croatia,Agri_Food,0.01149983206041425,0.008133065044167748
2007,Mexico,Croatia,Mineral products,0.01149983206041425,0.0006549637815092941
2007,Mexico,Croatia,Chemical,0.01149983206041425,0.017294755439532773
2007,Mexico,Croatia,Plastic/Rubbers,0.01149983206041425,0.023589132803075265
2007,Mexico,Croatia,Raw Hide,0.01149983206041425,0.0005214979638786682
2007,Mexico,Croatia,Wood Products,0.01149983206041425,0.0020031466761009
2007,Mexico,Croatia,Textiles,0.01149983206041425,0.0019671100320986607
2007,Mexico,Croatia,Footwears,0.01149983206041425,0.0019573481383539206
2007,Mexico,Croatia,Base metal,0.01149983206041425,0.009905879541028142
2007,Mexico,Croatia,Machinery/Elec. Equip,0.01149983206041425,0.013021603692909972
2007,Mexico,Croatia,Vehicle,0.01149983206041425,0.018891286239790306
2007,Mexico,Croatia,Optical/Photo. Instr.,0.01149983206041425,0.03051772869341069
2007,Mexico,Croatia,Other,0.01149983206041425,0.0029179333741094137
2007,Mexico,Cyprus,Agri_Food,0.0020273238998390172,0.004387074838208506
2007,Mexico,Cyprus,Chemical,0.0020273238998390172,0.010244593948008978
2007,Mexico,Cyprus,Plastic/Rubbers,0.0020273238998390172,0.0035699771617722764
2007,Mexico,Cyprus,Wood Products,0.0020273238998390172,0.0006287505698974172
2007,Mexico,Cyprus,Textiles,0.0020273238998390172,0.0004032515703011061
2007,Mexico,Cyprus,Footwears,0.0020273238998390172,4.529652614299566e-05
2007,Mexico,Cyprus,Base metal,0.0020273238998390172,0.0007601487144349535
2007,Mexico,Cyprus,Machinery/Elec. Equip,0.0020273238998390172,0.0008999116436164455
2007,Mexico,Cyprus,Vehicle,0.0020273238998390172,0.00549863225744603
2007,Mexico,Cyprus,Optical/Photo. Instr.,0.0020273238998390172,0.0016434162529173025
2007,Mexico,Cyprus,Other,0.0020273238998390172,0.0001251974115932156
2007,Mexico,Czechia,Agri_Food,0.0687050804992898,0.07177264269884068
2007,Mexico,Czechia,Mineral products,0.0687050804992898,0.004352341579490561
2007,Mexico,Czechia,Chemical,0.0687050804992898,0.0649588848078111
2007,Mexico,Czechia,Plastic/Rubbers,0.0687050804992898,0.09598091887464119
2007,Mexico,Czechia,Raw Hide,0.0687050804992898,0.1286836011708571
2007,Mexico,Czechia,Wood Products,0.0687050804992898,0.05856545704243477
2007,Mexico,Czechia,Textiles,0.0687050804992898,0.020129483226300746
2007,Mexico,Czechia,Footwears,0.0687050804992898,0.08661363882054698
2007,Mexico,Czechia,Base metal,0.0687050804992898,0.04828333416385762
2007,Mexico,Czechia,Machinery/Elec. Equip,0.0687050804992898,0.09799723027686885
2007,Mexico,Czechia,Vehicle,0.0687050804992898,0.04974810723224284
2007,Mexico,Czechia,Optical/Photo. Instr.,0.0687050804992898,0.23108262524237358
2007,Mexico,Czechia,Other,0.0687050804992898,0.03335311334679804
2007,Mexico,Denmark,Agri_Food,0.031244168565432738,0.04472075981927904
2007,Mexico,Denmark,Mineral products,0.031244168565432738,0.0007820204136419304
2007,Mexico,Denmark,Chemical,0.031244168565432738,0.031996749576995574
2007,Mexico,Denmark,Plastic/Rubbers,0.031244168565432738,0.02385096311163315
2007,Mexico,Denmark,Raw Hide,0.031244168565432738,0.004587654107167963
2007,Mexico,Denmark,Wood Products,0.031244168565432738,0.007259687358520367
2007,Mexico,Denmark,Textiles,0.031244168565432738,0.004236230436374485
2007,Mexico,Denmark,Footwears,0.031244168565432738,0.11113371562982513
2007,Mexico,Denmark,Base metal,0.031244168565432738,0.0002798043699423645
2007,Mexico,Denmark,Machinery/Elec. Equip,0.031244168565432738,0.04255606765750712
2007,Mexico,Denmark,Vehicle,0.031244168565432738,0.04441158801520833
2007,Mexico,Denmark,Optical/Photo. Instr.,0.031244168565432738,0.022100045076139222
2007,Mexico,Denmark,Other,0.031244168565432738,0.007184904558713318
2007,Mexico,Dominican Rep.,Agri_Food,0.08541328411428681,0.17598774003797713
2007,Mexico,Dominican Rep.,Mineral products,0.08541328411428681,0.0041832167112615
2007,Mexico,Dominican Rep.,Chemical,0.08541328411428681,0.2970202777122446
2007,Mexico,Dominican Rep.,Plastic/Rubbers,0.08541328411428681,0.49388166735095257
2007,Mexico,Dominican Rep.,Raw Hide,0.08541328411428681,1.9507149881618033
2007,Mexico,Dominican Rep.,Wood Products,0.08541328411428681,0.6234032287918775
2007,Mexico,Dominican Rep.,Textiles,0.08541328411428681,0.10958775965499892
2007,Mexico,Dominican Rep.,Footwears,0.08541328411428681,0.1389414959407082
2007,Mexico,Dominican Rep.,Base metal,0.08541328411428681,0.15518442363409857
2007,Mexico,Dominican Rep.,Machinery/Elec. Equip,0.08541328411428681,0.06133678759084189
2007,Mexico,Dominican Rep.,Vehicle,0.08541328411428681,0.04157718778370285
2007,Mexico,Dominican Rep.,Optical/Photo. Instr.,0.08541328411428681,0.009060636344016713
2007,Mexico,Dominican Rep.,Other,0.08541328411428681,0.11758701234057746
2007,Mexico,El Salvador,Agri_Food,0.3057418551484278,0.5858780678972885
2007,Mexico,El Salvador,Mineral products,0.3057418551484278,0.5306906854729059
2007,Mexico,El Salvador,Chemical,0.3057418551484278,1.7612969718885398
2007,Mexico,El Salvador,Plastic/Rubbers,0.3057418551484278,1.4063829854090821
2007,Mexico,El Salvador,Raw Hide,0.3057418551484278,0.7296424912081605
2007,Mexico,El Salvador,Wood Products,0.3057418551484278,1.934419418557704
2007,Mexico,El Salvador,Textiles,0.3057418551484278,0.17931595359844246
2007,Mexico,El Salvador,Footwears,0.3057418551484278,0.29452430071588837
2007,Mexico,El Salvador,Base metal,0.3057418551484278,0.3313136945750549
2007,Mexico,El Salvador,Machinery/Elec. Equip,0.3057418551484278,0.1345092807689425
2007,Mexico,El Salvador,Vehicle,0.3057418551484278,0.03140705031658144
2007,Mexico,El Salvador,Optical/Photo. Instr.,0.3057418551484278,0.02582888359964863
2007,Mexico,El Salvador,Other,0.3057418551484278,0.12409429805664254
2007,Mexico,Estonia,Agri_Food,0.003830806365676561,0.015254080704400918
2007,Mexico,Estonia,Chemical,0.003830806365676561,0.0022290263885303223
2007,Mexico,Estonia,Plastic/Rubbers,0.003830806365676561,0.0008348118655569179
2007,Mexico,Estonia,Wood Products,0.003830806365676561,0.00019062222543074416
2007,Mexico,Estonia,Textiles,0.003830806365676561,0.001645691764189029
2007,Mexico,Estonia,Footwears,0.003830806365676561,0.00013907869884980078
2007,Mexico,Estonia,Base metal,0.003830806365676561,0.0008061430695650758
2007,Mexico,Estonia,Machinery/Elec. Equip,0.003830806365676561,0.005474097054562311
2007,Mexico,Estonia,Vehicle,0.003830806365676561,0.002878412137937945
2007,Mexico,Estonia,Optical/Photo. Instr.,0.003830806365676561,0.0037310817593920924
2007,Mexico,Estonia,Other,0.003830806365676561,0.002568203252521118
2007,Mexico,Finland,Agri_Food,0.12387635989540002,0.023435424921964095
2007,Mexico,Finland,Mineral products,0.12387635989540002,0.1624264490308055
2007,Mexico,Finland,Chemical,0.12387635989540002,0.10302187844841672
2007,Mexico,Finland,Plastic/Rubbers,0.12387635989540002,0.04824884757812196
2007,Mexico,Finland,Raw Hide,0.12387635989540002,0.013491328611107885
2007,Mexico,Finland,Wood Products,0.12387635989540002,0.024680058819428502
2007,Mexico,Finland,Textiles,0.12387635989540002,0.010078964043061163
2007,Mexico,Finland,Footwears,0.12387635989540002,0.007085489443434902
2007,Mexico,Finland,Base metal,0.12387635989540002,0.030605053573453125
2007,Mexico,Finland,Machinery/Elec. Equip,0.12387635989540002,0.06451404729203596
2007,Mexico,Finland,Vehicle,0.12387635989540002,0.3434891103856529
2007,Mexico,Finland,Optical/Photo. Instr.,0.12387635989540002,0.11885867969966145
2007,Mexico,Finland,Other,0.12387635989540002,0.01709007620243719
2007,Mexico,France,Agri_Food,0.3942786229394395,0.5528568477867164
2007,Mexico,France,Mineral products,0.3942786229394395,0.01086271063082447
2007,Mexico,France,Chemical,0.3942786229394395,1.0921377517734228
2007,Mexico,France,Plastic/Rubbers,0.3942786229394395,0.4114660724014703
2007,Mexico,France,Raw Hide,0.3942786229394395,0.11228022973874525
2007,Mexico,France,Wood Products,0.3942786229394395,0.07269368942369532
2007,Mexico,France,Textiles,0.3942786229394395,0.3925055436362297
2007,Mexico,France,Footwears,0.3942786229394395,0.2796674515583723
2007,Mexico,France,Base metal,0.3942786229394395,1.0935057171007583
2007,Mexico,France,Machinery/Elec. Equip,0.3942786229394395,0.3620335582052947
2007,Mexico,France,Vehicle,0.3942786229394395,0.0922683884308801
2007,Mexico,France,Optical/Photo. Instr.,0.3942786229394395,2.366135621251273
2007,Mexico,France,Other,0.3942786229394395,0.22249179690599827
2007,Mexico,State of Palestine,Agri_Food,0.0006176764188051243,0.0017973257438785135
2007,Mexico,State of Palestine,Chemical,0.0006176764188051243,0.0011943017209715178
2007,Mexico,State of Palestine,Base metal,0.0006176764188051243,5.07727034431738e-05
2007,Mexico,State of Palestine,Machinery/Elec. Equip,0.0006176764188051243,0.00015758419272254214
2007,Mexico,State of Palestine,Vehicle,0.0006176764188051243,0.0023172673189248354
2007,Mexico,State of Palestine,Optical/Photo. Instr.,0.0006176764188051243,0.00019943154097424922
2007,Mexico,Germany,Agri_Food,1.8489204235524386,0.8840856578418222
2007,Mexico,Germany,Mineral products,1.8489204235524386,0.07089020237951163
2007,Mexico,Germany,Chemical,1.8489204235524386,3.191765839947517
2007,Mexico,Germany,Plastic/Rubbers,1.8489204235524386,0.7348268037292809
2007,Mexico,Germany,Raw Hide,1.8489204235524386,1.401158056915482
2007,Mexico,Germany,Wood Products,1.8489204235524386,0.3092745757509298
2007,Mexico,Germany,Textiles,1.8489204235524386,0.17491388587057893
2007,Mexico,Germany,Footwears,1.8489204235524386,0.7551636545870518
2007,Mexico,Germany,Base metal,1.8489204235524386,2.3795851132202293
2007,Mexico,Germany,Machinery/Elec. Equip,1.8489204235524386,1.2448899083165252
2007,Mexico,Germany,Vehicle,1.8489204235524386,5.573387113965919
2007,Mexico,Germany,Optical/Photo. Instr.,1.8489204235524386,2.2598138371359684
2007,Mexico,Germany,Other,1.8489204235524386,0.3195107444740635
2007,Mexico,Greece,Agri_Food,0.02169144665036856,0.11905012262088314
2007,Mexico,Greece,Chemical,0.02169144665036856,0.02186002473476838
2007,Mexico,Greece,Plastic/Rubbers,0.02169144665036856,0.025403109226304996
2007,Mexico,Greece,Raw Hide,0.02169144665036856,0.0019508074318684546
2007,Mexico,Greece,Wood Products,0.02169144665036856,0.0022276465366528643
2007,Mexico,Greece,Textiles,0.02169144665036856,0.006130135022761765
2007,Mexico,Greece,Footwears,0.02169144665036856,0.01349487907276043
2007,Mexico,Greece,Base metal,0.02169144665036856,0.03084857210141379
2007,Mexico,Greece,Machinery/Elec. Equip,0.02169144665036856,0.011014328017825264
2007,Mexico,Greece,Vehicle,0.02169144665036856,0.037294164546835755
2007,Mexico,Greece,Optical/Photo. Instr.,0.02169144665036856,0.0056634622135138205
2007,Mexico,Greece,Other,0.02169144665036856,0.007077642988468133
2007,Mexico,Greenland,Optical/Photo. Instr.,4.2303314304197643e-07,1.1265373182807862e-05
2007,Mexico,Guatemala,Agri_Food,0.4282139648717411,0.8391774301054614
2007,Mexico,Guatemala,Mineral products,0.4282139648717411,0.06831072571613218
2007,Mexico,Guatemala,Chemical,0.4282139648717411,4.106623495080756
2007,Mexico,Guatemala,Plastic/Rubbers,0.4282139648717411,1.996060177876109
2007,Mexico,Guatemala,Raw Hide,0.4282139648717411,0.8214401342204091
2007,Mexico,Guatemala,Wood Products,0.4282139648717411,3.0399147329390215
2007,Mexico,Guatemala,Textiles,0.4282139648717411,0.3411871998693821
2007,Mexico,Guatemala,Footwears,0.4282139648717411,0.5395686098471855
2007,Mexico,Guatemala,Base metal,0.4282139648717411,1.2426027848759842
2007,Mexico,Guatemala,Machinery/Elec. Equip,0.4282139648717411,0.22313813108701297
2007,Mexico,Guatemala,Vehicle,0.4282139648717411,0.08348091541801402
2007,Mexico,Guatemala,Optical/Photo. Instr.,0.4282139648717411,0.046993681601515
2007,Mexico,Guatemala,Other,0.4282139648717411,0.1944741260601823
2007,Mexico,Guyana,Agri_Food,0.0020810833977176224,0.010577357560284781
2007,Mexico,Guyana,Mineral products,0.0020810833977176224,1.8358353406554204e-05
2007,Mexico,Guyana,Chemical,0.0020810833977176224,0.016171329199585097
2007,Mexico,Guyana,Plastic/Rubbers,0.0020810833977176224,0.00015978657786929078
2007,Mexico,Guyana,Wood Products,0.0020810833977176224,0.012564775801681083
2007,Mexico,Guyana,Base metal,0.0020810833977176224,0.003701823785740229
2007,Mexico,Guyana,Machinery/Elec. Equip,0.0020810833977176224,0.0019174900741520116
2007,Mexico,Guyana,Optical/Photo. Instr.,0.0020810833977176224,0.00019374474123655234
2007,Mexico,Honduras,Agri_Food,0.14364356765484307,0.35711058533401213
2007,Mexico,Honduras,Mineral products,0.14364356765484307,0.003990116729658804
2007,Mexico,Honduras,Chemical,0.14364356765484307,1.1166673337074187
